170,4.2304664
172.93,4.1944914
175.86,4.1594181
178.79,4.1252098
181.72,4.0918322
184.65,4.0592523
187.58,4.0274391
190.51,3.9963617
193.44,3.9659922
196.37,3.9363053
199.3,3.9072754
202.23,3.8788791
205.16,3.8510919
208.09,3.8238933
211.02,3.7972631
213.95,3.7711818
216.88,3.7456307
219.81,3.7205923
222.74,3.6960492
225.67,3.6719859
228.6,3.6483865
231.53,3.6252353
234.46,3.6025195
237.39,3.5802255
240.32,3.5583405
243.25,3.5368526
246.18,3.5157497
249.11,3.495019
252.04,3.4746504
254.97,3.4546344
257.9,3.4349606
260.83,3.4156196
263.76,3.3966017
266.69,3.3778968
269.62,3.3594975
272.55,3.3413959
275.48,3.3235841
278.41,3.3060539
281.34,3.2887983
284.27,3.2718103
287.2,3.2550826
290.13,3.2386091
293.06,3.2223833
295.99,3.2063987
298.92,3.1906497
301.85,3.1751308
304.78,3.1598361
307.71,3.1447604
310.64,3.1298988
313.57,3.1152456
316.5,3.1007953
319.43,3.0865445
322.36,3.0724885
325.29,3.0586228
328.22,3.0449436
331.15,3.0314467
334.08,3.0181277
337.01,3.0049827
339.94,2.9920065
342.87,2.9791975
345.8,2.966552
348.73,2.9540663
351.66,2.9417374
354.59,2.9295616
357.52,2.9175358
360.45,2.9056556
363.38,2.8939197
366.31,2.8823247
369.24,2.8708682
372.17,2.8595476
375.1,2.8483596
378.03,2.837302
380.96,2.8263724
383.89,2.815568
386.82,2.8048866
389.75,2.7943258
392.68,2.7838836
395.61,2.7735574
398.54,2.7633452
401.47,2.7532451
404.4,2.7432549
407.33,2.7333727
410.26,2.7235963
413.19,2.7139242
416.12,2.7043545
419.05,2.6948853
421.98,2.6855147
424.91,2.6762412
427.84,2.6670632
430.77,2.6579792
433.7,2.6489873
436.63,2.6400859
439.56,2.631274
442.49,2.6225498
445.42,2.6139116
448.35,2.6053586
451.28,2.596889
454.21,2.5885007
457.14,2.580193
460.07,2.5719647
463,2.5638146
465.93,2.5557418
468.86,2.547745
471.79,2.5398228
474.72,2.5319741
477.65,2.5241981
480.58,2.5164933
483.51,2.5088589
486.44,2.5012925
489.37,2.4937937
492.3,2.4863622
495.23,2.4789972
498.16,2.4716971
501.09,2.4644616
504.02,2.4572892
506.95,2.4501796
509.88,2.4431312
512.81,2.4361434
515.74,2.4292138
518.67,2.4223433
521.6,2.4155307
524.53,2.4087756
527.46,2.4020767
530.39,2.3954337
533.32,2.3888452
536.25,2.3823111
539.18,2.3758304
542.11,2.3694024
545.04,2.3630261
547.97,2.3567014
550.9,2.3504269
553.83,2.3442023
556.76,2.338027
559.69,2.3319004
562.62,2.3258214
565.55,2.3197899
568.48,2.3138051
571.41,2.3078663
574.34,2.3019726
577.27,2.2961237
580.2,2.2903194
583.13,2.284559
586.06,2.2788417
588.99,2.2731671
591.92,2.2675347
594.85,2.2619441
597.78,2.2563946
600.71,2.2508857
603.64,2.2454171
606.57,2.2399881
609.5,2.2345984
612.43,2.2292473
615.36,2.2239347
618.29,2.2186596
621.22,2.2134221
624.15,2.2082214
627.08,2.2030573
630.01,2.1979289
632.94,2.192836
635.87,2.1877785
638.8,2.1827559
641.73,2.1777675
644.66,2.1728132
