-820000 , -1.5411145506938075 , -820000 , -1.500781064092605
-830000 , -1.559314848410529 , -830000 , -1.5187349234943162
-840000 , -1.577527777554802 , -840000 , -1.5367055132636454
-850000 , -1.5957354366332754 , -850000 , -1.5546924151414014
-860000 , -1.6139277037735407 , -860000 , -1.5727204737234977
-870000 , -1.6321444809023662 , -870000 , -1.590707375601254
-880000 , -1.6503240329632416 , -880000 , -1.6087023917073053
-890000 , -1.6685487570166853 , -890000 , -1.6266856129041858
-900000 , -1.686743951971284 , -900000 , -1.644678035803256
-910000 , -1.7049475121096906 , -910000 , -1.6626161686594065
-920000 , -1.7231515741591266 , -920000 , -1.6805909410206399
-930000 , -1.7413605716670095 , -930000 , -1.6985888849410242
-940000 , -1.7595325950624572 , -940000 , -1.7165003328608242
-950000 , -1.7777421781332068 , -950000 , -1.7344849761389523
-960000 , -1.7959550236256419 , -960000 , -1.7524829200593364
-970000 , -1.8141595039342684 , -970000 , -1.7705137391520893
-980000 , -1.832364904413113 , -980000 , -1.7884483586310402
-990000 , -1.85057022124012 , -990000 , -1.80643643163453
-1000000 , -1.868781895606822 , -1000000 , -1.824429440096467
-1010000 , -1.8869806039386203 , -1010000 , -1.8424153381521662
-1020000 , -1.9051965445490642 , -1020000 , -1.8604038294148464
-1030000 , -1.9234019450279096 , -1030000 , -1.8784119788594775
-1040000 , -1.9416339467912673 , -1040000 , -1.896406660358176
-1050000 , -1.9598540699936162 , -1050000 , -1.9143719800617056
-1060000 , -1.978066999137889 , -1060000 , -1.9323568742953479
-1070000 , -1.9962892972880277 , -1070000 , -1.9503840127072254
-1080000 , -2.0145257325988046 , -1080000 , -1.968419348999235
-1090000 , -2.032740251128001 , -1090000 , -1.9863693604163943
-1100000 , -2.050963469448359 , -1100000 , -2.0043593574121603
-1110000 , -2.069179326406965 , -1110000 , -2.022381644017428
-1120000 , -2.087414172332818 , -1120000 , -2.0403946452686683
-1130000 , -2.1056098691984446 , -1130000 , -2.058378619332092
-1140000 , -2.1238570955963345 , -1140000 , -2.07633390081505
-1150000 , -2.1420670969262745 , -1150000 , -2.094319296959721
-1160000 , -2.160291068113175 , -1160000 , -2.112302350852925
-1170000 , -2.178514119129858 , -1170000 , -2.1302427423087043
-1180000 , -2.1967324019917687 , -1180000 , -2.148242275614012
-1190000 , -2.2149662440955638 , -1190000 , -2.1662577864203945
-1200000 , -2.2332002535030355 , -1200000 , -2.184219676398562
-1210000 , -2.2514185363649464 , -1210000 , -2.2022044869803663
-1220000 , -2.2696660973701883 , -1220000 , -2.2201934801540757
-1230000 , -2.2879174227081442 , -1230000 , -2.2382399421405514
-1240000 , -2.3061320248891795 , -1240000 , -2.256215049109137
-1250000 , -2.324362855526804 , -1250000 , -2.274170330592096
-1260000 , -2.3426269795959875 , -1260000 , -2.292187849042593
-1270000 , -2.360851201738402 , -1270000 , -2.3102188354390223
-1280000 , -2.379100854039597 , -1280000 , -2.3281932731929036
-1290000 , -2.3973492515632193 , -1290000 , -2.3462015062893724
-1300000 , -2.4155858541776722 , -1300000 , -2.364190834070434
-1310000 , -2.4338406928928276 , -1310000 , -2.3822075996543877
-1320000 , -2.452086580861308 , -1320000 , -2.4002113155516
-1330000 , -2.470336484118017 , -1330000 , -2.4181849167871
-1340000 , -2.488588060411487 , -1340000 , -2.436184868351599
-1350000 , -2.506834868550186 , -1350000 , -2.454182812271983
-1360000 , -2.525087783273066 , -1360000 , -2.4721949770048424
-1370000 , -2.543347473794831 , -1370000 , -2.4901631408708664
-1380000 , -2.5615900993416254 , -1380000 , -2.5082001501996385
-1390000 , -2.5798308845479823 , -1390000 , -2.5261481539726836
-1400000 , -2.598073175487425 , -1400000 , -2.5441521208254105
-1410000 , -2.616347672384532 , -1410000 , -2.562141866865661
-1420000 , -2.6345800924070795 , -1420000 , -2.580141734778322
-1430000 , -2.6528335090409882 , -1430000 , -2.598127381878507
-1440000 , -2.6710912755704768 , -1440000 , -2.616118717303682
-1450000 , -2.689354144862089 , -1450000 , -2.6340844552664016
-1460000 , -2.7076019568228453 , -1460000 , -2.652091935496328
-1470000 , -2.7258698452247434 , -1470000 , -2.670102845451616
-1480000 , -2.7441159841487375 , -1480000 , -2.6880811311900494
-1490000 , -2.7623988462296536 , -1490000 , -2.7060788241549196
-1500000 , -2.780655023374219 , -1500000 , -2.724088646636312
-1510000 , -2.7989245011610397 , -1510000 , -2.742054802858222
-1520000 , -2.8171766630173773 , -1520000 , -2.760082861440319
-1530000 , -2.835463289431007 , -1530000 , -2.778165962931877
-1540000 , -2.853721641523362 , -1540000 , -2.7961241722291685
-1550000 , -2.8719842598594596 , -1550000 , -2.8141451204050285
-1560000 , -2.890265532555452 , -1560000 , -2.8321206456328043
-1570000 , -2.908528820106255 , -1570000 , -2.8501145742649605
-1580000 , -2.9267938643456577 , -1580000 , -2.8681107614967445
-1590000 , -2.9450877684692007 , -1590000 , -2.8860818531771018
-1600000 , -2.963341687014138 , -1600000 , -2.9040855690743146
-1610000 , -2.9816009592767125 , -1610000 , -2.9220519762517387
-1620000 , -2.99988591265358 , -1620000 , -2.940069829309588
-1630000 , -3.0181578999955447 , -1630000 , -2.958057651357563
-1640000 , -3.0364511349043832 , -1640000 , -2.9760941587753065
-1650000 , -3.054713502284967 , -1650000 , -2.994054459368551
-1660000 , -3.0729784628725314 , -1660000 , -3.0120391862985167
-1670000 , -3.0912583134872755 , -1670000 , -3.0300562864898235
-1680000 , -3.109550628225896 , -1680000 , -3.048078405791416
-1690000 , -3.1278095658811176 , -1690000 , -3.0660469879166308
-1700000 , -3.1460971961168043 , -1700000 , -3.0840706129513085
-1710000 , -3.1643738679617015 , -1710000 , -3.10202489061221
-1720000 , -3.1826683576481116 , -1720000 , -3.1200646604516384
-1730000 , -3.200950299558808 , -1730000 , -3.1380334935323675
-1740000 , -3.2192522342588084 , -1740000 , -3.1560485024277214
-1750000 , -3.2375352636434 , -1750000 , -3.1740645151451337
-1760000 , -3.2558302552408387 , -1760000 , -3.1920816989882783
-1770000 , -3.274127254482391 , -1770000 , -3.210078220827415
-1780000 , -3.292415386629106 , -1780000 , -3.22810719957973
-1790000 , -3.310701092872517 , -1790000 , -3.246160437365091
-1800000 , -3.328989141367394 , -1800000 , -3.264120487002821
-1810000 , -3.347290323200852 , -1810000 , -3.2821365833720697
-1820000 , -3.365589413738357 , -1820000 , -3.3001211429983606
-1830000 , -3.3838762074556623 , -1830000 , -3.3181119765125064
-1840000 , -3.4021701952310437 , -1840000 , -3.3360935246726253
-1850000 , -3.420448623764541 , -1850000 , -3.354088122519486
-1860000 , -3.4387692964762726 , -1860000 , -3.372074104227023
-1870000 , -3.4570554209788735 , -1870000 , -3.390091037114654
-1880000 , -3.4753480703248463 , -1880000 , -3.4080893156423904
-1890000 , -3.4936561116090266 , -1890000 , -3.4260931151914407
-1900000 , -3.511956875183293 , -1900000 , -3.444092899452263
-1910000 , -3.530261737697626 , -1910000 , -3.4620784629006094
-1920000 , -3.548569946285483 , -1920000 , -3.4800917987592026
-1930000 , -3.5668813336431864 , -1930000 , -3.4980885715538537
-1940000 , -3.5851800895733392 , -1940000 , -3.5161416420355387
-1950000 , -3.6034980854262524 , -1950000 , -3.5341372437044556
-1960000 , -3.6217996018670626 , -1960000 , -3.552115445791051
-1970000 , -3.6401295599328214 , -1970000 , -3.5701452610617475
-1980000 , -3.658459016087553 , -1980000 , -3.5881800954427288
-1990000 , -3.6767684794529814 , -1990000 , -3.6061718491270947
-2000000 , -3.695090323290447 , -2000000 , -3.624187443585315
-2010000 , -3.7134126690389393 , -2010000 , -3.642183630817099
-2020000 , -3.731727402470167 , -2020000 , -3.6602060010742066
-2030000 , -3.7500437252863184 , -2030000 , -3.678230964538292
-2040000 , -3.768375272737002 , -2040000 , -3.6962110069653265
-2050000 , -3.7866813900289067 , -2050000 , -3.7142114604408527
-2060000 , -3.8049977964968957 , -2060000 , -3.732215594597256
-2070000 , -3.8233078454251914 , -2070000 , -3.7502487559414748
-2080000 , -3.84164834362255 , -2080000 , -3.768198265447606
-2090000 , -3.859964750090539 , -2090000 , -3.786280530420784
-2100000 , -3.878291445734614 , -2100000 , -3.8042211728320763
-2110000 , -3.896616970252955 , -2110000 , -3.8222451324741074
-2120000 , -3.9149506926514275 , -2120000 , -3.840227433500768
-2130000 , -3.9332917764116537 , -2130000 , -3.8582586708527122
-2140000 , -3.951601908991786 , -2140000 , -3.876249169759507
-2150000 , -3.9699291901987284 , -2150000 , -3.894297221130906
-2160000 , -3.9882733690769623 , -2160000 , -3.9122301675730946
-2170000 , -4.006593456225828 , -2170000 , -3.930266256731648
-2180000 , -4.0249432397772145 , -2180000 , -3.948297159476239
-2190000 , -4.043275791049956 , -2190000 , -3.9662883275977374
-2200000 , -4.061622312179656 , -2200000 , -3.9843502651742604
-2210000 , -4.079973099553102 , -2210000 , -4.002359418440948
-2220000 , -4.098312342972888 , -2220000 , -4.020371750477484
-2230000 , -4.116659031406266 , -2230000 , -4.038385086336077
-2240000 , -4.135011993727502 , -2240000 , -4.056448529645684
-2250000 , -4.15335901676823 , -2250000 , -4.07442497504368
-2260000 , -4.171705537897933 , -2260000 , -4.092434964828749
-2270000 , -4.190052979197852 , -2270000 , -4.110427555031495
-2280000 , -4.2083852795150785 , -2280000 , -4.128453355013963
-2290000 , -4.226718750958038 , -2290000 , -4.146456652651985
-2300000 , -4.2450555684745215 , -2300000 , -4.164477182568653
-2310000 , -4.2634128806913365 , -2310000 , -4.182467012260743
-2320000 , -4.2817548846217806 , -2320000 , -4.200492477635857
-2330000 , -4.300105170084197 , -2330000 , -4.218536848326382
-2340000 , -4.318457128583374 , -2340000 , -4.236547758281669
-2350000 , -4.336824562672597 , -2350000 , -4.254589703068889
-2360000 , -4.3551561937751195 , -2360000 , -4.2725634716080645
-2370000 , -4.373527308545219 , -2370000 , -4.2905973858188275
-2380000 , -4.391882362162405 , -2380000 , -4.30858052336387
-2390000 , -4.410262176723667 , -2390000 , -4.326629996816517
-2400000 , -4.4286091161125585 , -2400000 , -4.344609119073332
-2410000 , -4.447001813056884 , -2410000 , -4.362645459187397
-2420000 , -4.465357786844289 , -2420000 , -4.3806129538387175
-2430000 , -4.4837530769955976 , -2430000 , -4.398698899492771
-2440000 , -4.502100601947356 , -2440000 , -4.416697428976023
-2450000 , -4.520470461939884 , -2450000 , -4.434753343620201
-2460000 , -4.538841911317336 , -2460000 , -4.452763584360786
-2470000 , -4.557215702946254 , -2470000 , -4.4707839469737785
-2480000 , -4.575578452532546 , -2480000 , -4.4887814726349715
-2490000 , -4.593979431008843 , -2490000 , -4.50680810913582
-2500000 , -4.612327123264278 , -2500000 , -4.5248517269598
-2510000 , -4.630697150560482 , -2510000 , -4.542808514175845
-2520000 , -4.649061489531697 , -2520000 , -4.560839249616761
-2530000 , -4.667438208974949 , -2530000 , -4.578838364662878
-2540000 , -4.685814761114524 , -2540000 , -4.596938531129407
-2550000 , -4.70419825635666 , -2550000 , -4.614913219838802
-2560000 , -4.722586017842539 , -2560000 , -4.632945962923831
-2570000 , -4.740974197587609 , -2570000 , -4.650934705142026
-2580000 , -4.759372080945897 , -2580000 , -4.668984513202025
-2590000 , -4.777742359197617 , -2590000 , -4.686947323350412
-2600000 , -4.796121086284983 , -2600000 , -4.7050203029695625
-2610000 , -4.814508178556157 , -2610000 , -4.722974413326788
-2620000 , -4.832896358301227 , -2620000 , -4.7410396969768325
-2630000 , -4.851288971593716 , -2630000 , -4.759063823922539
-2640000 , -4.869696558565222 , -2640000 , -4.77709740352595
-2650000 , -4.888089757420578 , -2650000 , -4.795159675709826
-2660000 , -4.906486636956807 , -2660000 , -4.813173011568418
-2670000 , -4.92487473305004 , -2670000 , -4.831195549129199
-2680000 , -4.943271612586271 , -2680000 , -4.84921248201683
-2690000 , -4.9616676556041215 , -2690000 , -4.867273415771296
-2700000 , -4.9800672956510095 , -2700000 , -4.885267511707127
-2710000 , -4.998465513616649 , -2710000 , -4.9033189928038885
-2720000 , -5.016870005470148 , -2720000 , -4.92128857875116
-2730000 , -5.035288216225091 , -2730000 , -4.939341147321817
-2740000 , -5.0536685326973805 , -2740000 , -4.957340011412421
-2750000 , -5.0720752831505065 , -2750000 , -4.975360374025412
-2760000 , -5.090497341890002 , -2760000 , -4.993395459361907
-2770000 , -5.108910951793851 , -2770000 , -5.011427031321204
-2780000 , -5.127305489078616 , -2780000 , -5.029453249562862
-2790000 , -5.145715669257103 , -2790000 , -5.047460897096464
-2800000 , -5.164123841791476 , -2800000 , -5.065585322596039
-2810000 , -5.18251929924646 , -2810000 , -5.083548718307293
-2820000 , -5.200933912972364 , -2820000 , -5.101592085175758
-2830000 , -5.219353294853042 , -2830000 , -5.119590447355334
-2840000 , -5.237773680555776 , -2840000 , -5.137640757326361
-2850000 , -5.2561912220960165 , -2850000 , -5.155633514832784
-2860000 , -5.274612277013454 , -2860000 , -5.173713521206335
-2870000 , -5.293048305609912 , -2870000 , -5.191715480414946
-2880000 , -5.311492364782825 , -2880000 , -5.209811631593247
-2890000 , -5.329909404412035 , -2890000 , -5.22784161416762
-2900000 , -5.348332048714399 , -2900000 , -5.245906814165827
-2910000 , -5.366763392807921 , -2910000 , -5.26393545831079
-2920000 , -5.385189383183808 , -2920000 , -5.281950969117173
-2930000 , -5.403617966766675 , -2930000 , -5.2999684875676705
-2940000 , -5.422053995363131 , -2940000 , -5.318006333414823
-2950000 , -5.440469027348228 , -2950000 , -5.336091191594981
-2960000 , -5.458908569321884 , -2960000 , -5.354064458223129
-2970000 , -5.477346187303264 , -2970000 , -5.372117110445624
